lncRNA,target
MAST3-AS1,ADGRB1
MAST3-AS1,AEBP2
MAST3-AS1,AHCYL1
MAST3-AS1,ADAMTSL3
MAST3-AS1,AGAP2
MAST3-AS1,AGTPBP1
MAST3-AS1,AHCYL2
MAST3-AS1,AKAP8L
MAST3-AS1,AMFR
MAST3-AS1,ANKDD1A
MAST3-AS1,ADARB2
MAST3-AS1,AKT2
MAST3-AS1,ADGRL1
MAST3-AS1,AGPAT3
MAST3-AS1,AFAP1
MAST3-AS1,AMY2B
MAST3-AS1,AHDC1
MAST3-AS1,AP1S1
MAST3-AS1,AFDN
MAST3-AS1,AMBRA1
MAST3-AS1,ANKRD46
MAST3-AS1,ANKRD24
MAST3-AS1,ANO10
MAST3-AS1,AGO4
MAST3-AS1,AP2S1
MAST3-AS1,ANKRD27
MAST3-AS1,ANXA6
MAST3-AS1,ALK
MAST3-AS1,APOE
MAST3-AS1,AP2A1
MAST3-AS1,AGPAT4
MAST3-AS1,ANKRD13C
MAST3-AS1,APMAP
MAST3-AS1,APLP1
MAST3-AS1,AP1B1
MAST3-AS1,APBB1
MAST3-AS1,ANKIB1
MAST3-AS1,AGFG1
MAST3-AS1,ANTXR1
MAST3-AS1,APPL2
MAST3-AS1,ANKRD6
MAST3-AS1,APBA2
MAST3-AS1,ARFIP1
MAST3-AS1,AKAP12
MAST3-AS1,AHI1
MAST3-AS1,AHCTF1
MAST3-AS1,ARGLU1
MAST3-AS1,ANKS1B
MAST3-AS1,ANKS1A
MAST3-AS1,AP3D1
MAST3-AS1,AP2A2
MAST3-AS1,ARFGAP1
MAST3-AS1,ARHGAP22
MAST3-AS1,ARHGDIG
MAST3-AS1,ARHGAP1
MAST3-AS1,ARHGDIA
MAST3-AS1,ANKH
MAST3-AS1,AP3B2
MAST3-AS1,ANKRD36
MAST3-AS1,ARHGAP24
MAST3-AS1,ARHGEF2
MAST3-AS1,ARHGAP17
MAST3-AS1,APBA1
MAST3-AS1,ARMC2
MAST3-AS1,ARL13B
MAST3-AS1,ARPC5L
MAST3-AS1,ASPHD1
MAST3-AS1,ARL4C
MAST3-AS1,ARHGAP23
MAST3-AS1,ARMCX3
MAST3-AS1,ARHGEF10
MAST3-AS1,ASRGL1
MAST3-AS1,ARL5A
MAST3-AS1,ARHGEF7
MAST3-AS1,ATF4
MAST3-AS1,ARHGAP6
MAST3-AS1,ARPP21
MAST3-AS1,ARID4B
MAST3-AS1,ASIC2
MAST3-AS1,ARFGEF1
MAST3-AS1,ARAP2
MAST3-AS1,ATG4B
MAST3-AS1,ATF6B
MAST3-AS1,ARHGAP21
MAST3-AS1,ARSB
MAST3-AS1,ARHGEF4
MAST3-AS1,ATN1
MAST3-AS1,ARHGEF11
MAST3-AS1,ARHGAP10
MAST3-AS1,ASAP2
MAST3-AS1,ATP5F1D
MAST3-AS1,ATCAY
MAST3-AS1,ATP5IF1
MAST3-AS1,ATP13A2
MAST3-AS1,ARHGAP42
MAST3-AS1,ATOSA
MAST3-AS1,ATG7
MAST3-AS1,ARK2C
MAST3-AS1,ATP6V0B
MAST3-AS1,ASPH
MAST3-AS1,AURKAIP1
MAST3-AS1,ARPC5
MAST3-AS1,ATP6V0D1
MAST3-AS1,ATAD2B
MAST3-AS1,ATP1A2
MAST3-AS1,ARID1A
MAST3-AS1,ASTN2
MAST3-AS1,ARMCX4
MAST3-AS1,ATP2C1
MAST3-AS1,ARMC9
MAST3-AS1,B3GAT3
MAST3-AS1,ASTN1
MAST3-AS1,ATP6V0E2
MAST3-AS1,BANF1
MAST3-AS1,B4GAT1
MAST3-AS1,ATPAF1
MAST3-AS1,BASP1
MAST3-AS1,BBLN
MAST3-AS1,BAALC
MAST3-AS1,ATP5F1A
MAST3-AS1,B3GALT2
MAST3-AS1,BANP
MAST3-AS1,ATXN2
MAST3-AS1,B4GALNT4
MAST3-AS1,BCAP31
MAST3-AS1,ASXL1
MAST3-AS1,ATP2A2
MAST3-AS1,BAIAP2L2
MAST3-AS1,BAIAP2
MAST3-AS1,BEX2
MAST3-AS1,BCAN
MAST3-AS1,BEX4
MAST3-AS1,ATP8B1
MAST3-AS1,BBS9
MAST3-AS1,BCL2L1
MAST3-AS1,AZIN2
MAST3-AS1,B4GALNT1
MAST3-AS1,BMERB1
MAST3-AS1,BCAS3
MAST3-AS1,B3GAT1
MAST3-AS1,BICDL1
MAST3-AS1,ATXN3
MAST3-AS1,B3GAT2
MAST3-AS1,BLCAP
MAST3-AS1,BCL7A
MAST3-AS1,BAZ1B
MAST3-AS1,BCL2L13
MAST3-AS1,ATXN7
MAST3-AS1,AUTS2
MAST3-AS1,BCR
MAST3-AS1,BSG
MAST3-AS1,BCOR
MAST3-AS1,BTBD2
MAST3-AS1,BIN1
MAST3-AS1,BRF1
MAST3-AS1,BCL11A
MAST3-AS1,BRSK1
MAST3-AS1,C1QTNF4
MAST3-AS1,AVL9
MAST3-AS1,BRINP2
MAST3-AS1,BICC1
MAST3-AS1,BRD2
MAST3-AS1,CA11
MAST3-AS1,ATRN
MAST3-AS1,C1orf115
MAST3-AS1,ATRNL1
MAST3-AS1,C10orf90
MAST3-AS1,BRSK2
MAST3-AS1,C7orf50
MAST3-AS1,C1orf159
MAST3-AS1,CA10
MAST3-AS1,C2orf72
MAST3-AS1,BCL2
MAST3-AS1,BBS2
MAST3-AS1,BTBD3
MAST3-AS1,BMAL2
MAST3-AS1,CAB39
MAST3-AS1,C6orf62
MAST3-AS1,CADM4
MAST3-AS1,CACNA2D3
MAST3-AS1,CACNG7
MAST3-AS1,CALY
MAST3-AS1,CAMK2N1
MAST3-AS1,BDH1
MAST3-AS1,BAZ2A
MAST3-AS1,BPNT2
MAST3-AS1,CADM3
MAST3-AS1,CAPNS1
MAST3-AS1,BRD4
MAST3-AS1,BCL11B
MAST3-AS1,C11orf87
MAST3-AS1,CABLES1
MAST3-AS1,BMP2K
MAST3-AS1,CAMKV
MAST3-AS1,BRD10
MAST3-AS1,C1GALT1
MAST3-AS1,CAMKK1
MAST3-AS1,CAP2
MAST3-AS1,CACNB1
MAST3-AS1,CAP1
MAST3-AS1,CACHD1
MAST3-AS1,CAMK2B
MAST3-AS1,CACNG2
MAST3-AS1,CASD1
MAST3-AS1,CACNA2D1
MAST3-AS1,CADPS
MAST3-AS1,CACNB2
MAST3-AS1,CBFB
MAST3-AS1,CAPRIN1
MAST3-AS1,CAPZA2
MAST3-AS1,CAMTA2
MAST3-AS1,CCDC200
MAST3-AS1,CCDC12
MAST3-AS1,CCDC85B
MAST3-AS1,CARNMT1
MAST3-AS1,CAMKK2
MAST3-AS1,CADPS2
MAST3-AS1,CACNA1A
MAST3-AS1,CCK
MAST3-AS1,CC2D1A
MAST3-AS1,CABIN1
MAST3-AS1,BTBD7
MAST3-AS1,CARNS1
MAST3-AS1,BTBD9
MAST3-AS1,CCDC3
MAST3-AS1,CCND3
MAST3-AS1,CARMIL1
MAST3-AS1,CCDC136
MAST3-AS1,CAMSAP2
MAST3-AS1,CDC123
MAST3-AS1,CAMSAP1
MAST3-AS1,CD63
MAST3-AS1,CCNI
MAST3-AS1,CARS1
MAST3-AS1,CDC37
MAST3-AS1,CASKIN1
MAST3-AS1,CCNYL1
MAST3-AS1,CDC25B
MAST3-AS1,CCNL2
MAST3-AS1,CCDC92
MAST3-AS1,CBX6
MAST3-AS1,CCDC57
MAST3-AS1,CAMK1D
MAST3-AS1,CDH20
MAST3-AS1,CDH22
MAST3-AS1,CD2AP
MAST3-AS1,CCM2
MAST3-AS1,CCNY
MAST3-AS1,CDKN2D
MAST3-AS1,CCSAP
MAST3-AS1,CDH2
MAST3-AS1,CACNG8
MAST3-AS1,CDIP1
MAST3-AS1,CD99L2
MAST3-AS1,CDK5R2
MAST3-AS1,CDK8
MAST3-AS1,CAMTA1
MAST3-AS1,CDK5RAP3
MAST3-AS1,CDK17
MAST3-AS1,CDK10
MAST3-AS1,CD81
MAST3-AS1,CDR2
MAST3-AS1,CEND1
MAST3-AS1,CDC14B
MAST3-AS1,CDK18
MAST3-AS1,CBFA2T2
MAST3-AS1,CDC42BPB
MAST3-AS1,CDK14
MAST3-AS1,CDK5R1
MAST3-AS1,CDYL
MAST3-AS1,CCND2
MAST3-AS1,CDS1
MAST3-AS1,CELF4
MAST3-AS1,CDK19
MAST3-AS1,CELF5
MAST3-AS1,CHCHD2
MAST3-AS1,CERS4
MAST3-AS1,CASK
MAST3-AS1,CHCHD10
MAST3-AS1,CHCHD6
MAST3-AS1,CFL1
MAST3-AS1,CDH11
MAST3-AS1,CDH4
MAST3-AS1,CHGA
MAST3-AS1,CHMP4B
MAST3-AS1,CIAO2B
MAST3-AS1,CD59
MAST3-AS1,CELF3
MAST3-AS1,CCDC50
MAST3-AS1,CHKA
MAST3-AS1,CKB
MAST3-AS1,CEP164
MAST3-AS1,CHN1
MAST3-AS1,CHN2
MAST3-AS1,CERCAM
MAST3-AS1,CLASRP
MAST3-AS1,CHSY3
MAST3-AS1,CLDN11
MAST3-AS1,CHST1
MAST3-AS1,CIRBP
MAST3-AS1,CLTA
MAST3-AS1,CLTB
MAST3-AS1,CEP126
MAST3-AS1,CDH6
MAST3-AS1,CLIP3
MAST3-AS1,CERT1
MAST3-AS1,CLCN7
MAST3-AS1,CDK12
MAST3-AS1,CERS6
MAST3-AS1,CNIH3
MAST3-AS1,CNN3
MAST3-AS1,CELF1
MAST3-AS1,CNRIP1
MAST3-AS1,CHST11
MAST3-AS1,CEP85L
MAST3-AS1,CHD4
MAST3-AS1,CDYL2
MAST3-AS1,CLSTN3
MAST3-AS1,CLASP2
MAST3-AS1,CLSTN1
MAST3-AS1,CLIP2
MAST3-AS1,CMIP
MAST3-AS1,CHD3
MAST3-AS1,CNIH1
MAST3-AS1,CNTN3
MAST3-AS1,COPS9
MAST3-AS1,COL26A1
MAST3-AS1,CLEC16A
MAST3-AS1,CNR1
MAST3-AS1,COPS6
MAST3-AS1,COP1
MAST3-AS1,CNP
MAST3-AS1,CNST
MAST3-AS1,COMT
MAST3-AS1,CNNM1
MAST3-AS1,CPE
MAST3-AS1,CHD8
MAST3-AS1,CPLX1
MAST3-AS1,CNTNAP1
MAST3-AS1,CLYBL
MAST3-AS1,CORO2B
MAST3-AS1,COG5
MAST3-AS1,CLASP1
MAST3-AS1,CPOX
MAST3-AS1,COL16A1
MAST3-AS1,CORO6
MAST3-AS1,CPNE5
MAST3-AS1,CRIP2
MAST3-AS1,CRLF1
MAST3-AS1,CRACDL
MAST3-AS1,COLGALT2
MAST3-AS1,CNTNAP4
MAST3-AS1,CRYM
MAST3-AS1,CREM
MAST3-AS1,CRLF3
MAST3-AS1,CRMP1
MAST3-AS1,CSAD
MAST3-AS1,CPLX2
MAST3-AS1,COL5A3
MAST3-AS1,CRK
MAST3-AS1,CRELD1
MAST3-AS1,COL4A5
MAST3-AS1,CMTM4
MAST3-AS1,CSNK1E
MAST3-AS1,CSPG5
MAST3-AS1,COL5A2
MAST3-AS1,CRY2
MAST3-AS1,CNTNAP3B
MAST3-AS1,CNTN2
MAST3-AS1,CST3
MAST3-AS1,CTXN1
MAST3-AS1,COBL
MAST3-AS1,CRTC3
MAST3-AS1,CSNK1G3
MAST3-AS1,CSGALNACT1
MAST3-AS1,CTSF
MAST3-AS1,CTTN
MAST3-AS1,CRIM1
MAST3-AS1,CXXC5
MAST3-AS1,CRPPA
MAST3-AS1,CREG2
MAST3-AS1,CSNK1A1
MAST3-AS1,CPEB2
MAST3-AS1,CUEDC1
MAST3-AS1,CTDSPL
MAST3-AS1,CRACD
MAST3-AS1,CTDSPL2
MAST3-AS1,COL19A1
MAST3-AS1,CSNK1D
MAST3-AS1,CPEB3
MAST3-AS1,CREBZF
MAST3-AS1,CRTC1
MAST3-AS1,CTIF
MAST3-AS1,DDRGK1
MAST3-AS1,CUL3
MAST3-AS1,DCAF6
MAST3-AS1,CTNND2
MAST3-AS1,CYTH1
MAST3-AS1,CYTH3
MAST3-AS1,CXXC4
MAST3-AS1,DCLK2
MAST3-AS1,CX3CL1
MAST3-AS1,CTSA
MAST3-AS1,DEAF1
MAST3-AS1,DEPTOR
MAST3-AS1,DACH1
MAST3-AS1,CUX2
MAST3-AS1,DAPK1
MAST3-AS1,DHRS7B
MAST3-AS1,DDHD2
MAST3-AS1,DENND2A
MAST3-AS1,DDX42
MAST3-AS1,CYP46A1
MAST3-AS1,DCBLD2
MAST3-AS1,DDX17
MAST3-AS1,DGLUCY
MAST3-AS1,DENND2B
MAST3-AS1,DAAM2
MAST3-AS1,DENND6A
MAST3-AS1,CTBP2
MAST3-AS1,DENND6B
MAST3-AS1,DENND1A
MAST3-AS1,DGCR2
MAST3-AS1,DIRAS1
MAST3-AS1,DHX30
MAST3-AS1,DMTN
MAST3-AS1,DIPK2A
MAST3-AS1,DHCR24
MAST3-AS1,DCAF10
MAST3-AS1,DIS3L2
MAST3-AS1,DLGAP3
MAST3-AS1,DGKZ
MAST3-AS1,DNAJC1
MAST3-AS1,DNAJC9
MAST3-AS1,DEPDC5
MAST3-AS1,DGKD
MAST3-AS1,DENND11
MAST3-AS1,DLGAP4
MAST3-AS1,DNAJB2
MAST3-AS1,DIXDC1
MAST3-AS1,DNER
MAST3-AS1,DPF1
MAST3-AS1,DNAJB1
MAST3-AS1,DNAJC7
MAST3-AS1,DHX36
MAST3-AS1,DOC2A
MAST3-AS1,DPP7
MAST3-AS1,DLG3
MAST3-AS1,DRAP1
MAST3-AS1,DIDO1
MAST3-AS1,DENND1B
MAST3-AS1,DNM1
MAST3-AS1,DNAJC5
MAST3-AS1,DLGAP1
MAST3-AS1,DISC1
MAST3-AS1,DIP2A
MAST3-AS1,DTNBP1
MAST3-AS1,DTNB
MAST3-AS1,DPP6
MAST3-AS1,DUT
MAST3-AS1,DNAAF9
MAST3-AS1,DNM2
MAST3-AS1,DGKE
MAST3-AS1,DPYSL5
MAST3-AS1,DTX3
MAST3-AS1,DPYD
MAST3-AS1,DUSP6
MAST3-AS1,DPYSL2
MAST3-AS1,DIP2B
MAST3-AS1,EFHD2
MAST3-AS1,EEF2
MAST3-AS1,EDIL3
MAST3-AS1,DNAJC13
MAST3-AS1,EGFL7
MAST3-AS1,EEF1D
MAST3-AS1,DNAJB6
MAST3-AS1,DNM3
MAST3-AS1,EGLN3
MAST3-AS1,EIF2B3
MAST3-AS1,E2F3
MAST3-AS1,DYNC2I1
MAST3-AS1,ECE1
MAST3-AS1,EGR1
MAST3-AS1,EEIG1
MAST3-AS1,EEPD1
MAST3-AS1,EFCAB2
MAST3-AS1,EIPR1
MAST3-AS1,DSCAML1
MAST3-AS1,EGLN1
MAST3-AS1,EFCAB6
MAST3-AS1,EFNB2
MAST3-AS1,DNASE1
MAST3-AS1,ECPAS
MAST3-AS1,DUSP16
MAST3-AS1,ELMOD1
MAST3-AS1,EHMT2
MAST3-AS1,ELOB
MAST3-AS1,ELOVL4
MAST3-AS1,EML2
MAST3-AS1,ENO2
MAST3-AS1,ENOX1
MAST3-AS1,DSTYK
MAST3-AS1,EDEM3
MAST3-AS1,ELAVL3
MAST3-AS1,DZIP1
MAST3-AS1,DSCAM
MAST3-AS1,EPB42
MAST3-AS1,ELAPOR2
MAST3-AS1,EPDR1
MAST3-AS1,EIF5
MAST3-AS1,ENTPD6
MAST3-AS1,ELL2
MAST3-AS1,EFR3B
MAST3-AS1,ELAVL1
MAST3-AS1,ELOC
MAST3-AS1,ERI3
MAST3-AS1,ENTREP2
MAST3-AS1,EFCAB14
MAST3-AS1,EPC2
MAST3-AS1,EPHB6
MAST3-AS1,EHMT1
MAST3-AS1,EPHB1
MAST3-AS1,ETFA
MAST3-AS1,EPN2
MAST3-AS1,ERICH1
MAST3-AS1,EPB41L3
MAST3-AS1,EVA1C
MAST3-AS1,EPS8
MAST3-AS1,EPB41L4B
MAST3-AS1,EXD3
MAST3-AS1,ETS2
MAST3-AS1,EVL
MAST3-AS1,EXOC4
MAST3-AS1,EVI5L
MAST3-AS1,ENC1
MAST3-AS1,FA2H
MAST3-AS1,ERGIC1
MAST3-AS1,FAM133B
MAST3-AS1,FAM174A
MAST3-AS1,EPM2AIP1
MAST3-AS1,FAM185A
MAST3-AS1,FAM174B
MAST3-AS1,EXOC7
MAST3-AS1,ESYT2
MAST3-AS1,EZH1
MAST3-AS1,EXOSC6
MAST3-AS1,ETV6
MAST3-AS1,FAIM2
MAST3-AS1,FAM171A1
MAST3-AS1,EPB41L1
MAST3-AS1,FADS2
MAST3-AS1,FAM184A
MAST3-AS1,FAM219A
MAST3-AS1,ERICH3
MAST3-AS1,FADS3
MAST3-AS1,FAM81A
MAST3-AS1,FAM120A
MAST3-AS1,FAF1
MAST3-AS1,FAM193B
MAST3-AS1,FBXL16
MAST3-AS1,EPHA5
MAST3-AS1,EP300
MAST3-AS1,FAM222B
MAST3-AS1,FARS2
MAST3-AS1,FAM168B
MAST3-AS1,FAM13B
MAST3-AS1,FAM117B
MAST3-AS1,FAXDC2
MAST3-AS1,FBXO16
MAST3-AS1,EWSR1
MAST3-AS1,FAM193A
MAST3-AS1,FDPS
MAST3-AS1,FBXO44
MAST3-AS1,FBXO33
MAST3-AS1,FBXW4
MAST3-AS1,FKBP2
MAST3-AS1,FBXO34
MAST3-AS1,FBXW11
MAST3-AS1,FAM20B
MAST3-AS1,FBXL7
MAST3-AS1,FBXL17
MAST3-AS1,FBXO21
MAST3-AS1,FKBP8
MAST3-AS1,FGFR3
MAST3-AS1,FLOT1
MAST3-AS1,FBXO9
MAST3-AS1,FCHSD2
MAST3-AS1,FAM168A
MAST3-AS1,FAM135B
MAST3-AS1,FGF1
MAST3-AS1,EXT1
MAST3-AS1,FEZ1
MAST3-AS1,FKBP4
MAST3-AS1,FAM120C
MAST3-AS1,FAR2
MAST3-AS1,FAM199X
MAST3-AS1,FOS
MAST3-AS1,FBXW7
MAST3-AS1,FGFR1
MAST3-AS1,FEM1B
MAST3-AS1,FBXO42
MAST3-AS1,FSD1
MAST3-AS1,FSCN1
MAST3-AS1,FTL
MAST3-AS1,FHOD3
MAST3-AS1,FXYD7
MAST3-AS1,FLYWCH1
MAST3-AS1,FOXG1
MAST3-AS1,FGF12
MAST3-AS1,FNBP1
MAST3-AS1,FMR1
MAST3-AS1,FMNL2
MAST3-AS1,FYN
MAST3-AS1,FASN
MAST3-AS1,FOXK2
MAST3-AS1,FGFR2
MAST3-AS1,FTCDNL1
MAST3-AS1,FRMD3
MAST3-AS1,FRMD4A
MAST3-AS1,FOXO1
MAST3-AS1,FMN2
MAST3-AS1,FOXO3
MAST3-AS1,GABRD
MAST3-AS1,GADD45GIP1
MAST3-AS1,GABRA5
MAST3-AS1,FSTL4
MAST3-AS1,FUT8
MAST3-AS1,GALNT9
MAST3-AS1,GALNT18
MAST3-AS1,FNIP2
MAST3-AS1,G3BP2
MAST3-AS1,GABBR1
MAST3-AS1,GAP43
MAST3-AS1,FGD4
MAST3-AS1,GAPDH
MAST3-AS1,GAD1
MAST3-AS1,GALNT11
MAST3-AS1,GALNT17
MAST3-AS1,GAK
MAST3-AS1,FNDC3B
MAST3-AS1,GALNT2
MAST3-AS1,FUBP1
MAST3-AS1,GABBR2
MAST3-AS1,GAB2
MAST3-AS1,FOXN3
MAST3-AS1,GALK2
MAST3-AS1,GGT7
MAST3-AS1,GIPC1
MAST3-AS1,GABRB3
MAST3-AS1,GGA1
MAST3-AS1,GCLC
MAST3-AS1,FUS
MAST3-AS1,GLB1
MAST3-AS1,GALNT13
MAST3-AS1,GARNL3
MAST3-AS1,GDI1
MAST3-AS1,FRRS1L
MAST3-AS1,GALNT10
MAST3-AS1,GIT1
MAST3-AS1,GLT1D1
MAST3-AS1,GNA14
MAST3-AS1,FRMPD4
MAST3-AS1,GLS
MAST3-AS1,GLYR1
MAST3-AS1,GNA12
MAST3-AS1,GHR
MAST3-AS1,GNAZ
MAST3-AS1,GOLPH3
MAST3-AS1,GLCCI1
MAST3-AS1,GNB1
MAST3-AS1,GLDN
MAST3-AS1,GNG2
MAST3-AS1,GOLM1
MAST3-AS1,GOLIM4
MAST3-AS1,GGA2
MAST3-AS1,GARRE1
MAST3-AS1,GNG7
MAST3-AS1,GHITM
MAST3-AS1,GFM1
MAST3-AS1,GNAO1
MAST3-AS1,GOLM2
MAST3-AS1,GPC5
MAST3-AS1,GPX1
MAST3-AS1,GABRA2
MAST3-AS1,GPX4
MAST3-AS1,GPR162
MAST3-AS1,GAREM1
MAST3-AS1,GLIS3
MAST3-AS1,GPC1
MAST3-AS1,GBF1
MAST3-AS1,GOPC
MAST3-AS1,GPHN
MAST3-AS1,GNAL
MAST3-AS1,GPBP1
MAST3-AS1,GRINA
MAST3-AS1,GAS7
MAST3-AS1,GRK4
MAST3-AS1,GPR173
MAST3-AS1,GNAQ
MAST3-AS1,GOSR1
MAST3-AS1,GSTP1
MAST3-AS1,GPRC5B
MAST3-AS1,GRIK5
MAST3-AS1,GRID1
MAST3-AS1,GFOD1
MAST3-AS1,GRIN1
MAST3-AS1,GNL1
MAST3-AS1,H2AZ1
MAST3-AS1,GRB10
MAST3-AS1,GRM8
MAST3-AS1,GUK1
MAST3-AS1,GRK2
MAST3-AS1,GRM7
MAST3-AS1,GRIP1
MAST3-AS1,HCFC1R1
MAST3-AS1,H3-3B
MAST3-AS1,GPC6
MAST3-AS1,GPR37L1
MAST3-AS1,GRIK4
MAST3-AS1,GRIPAP1
MAST3-AS1,GSG1L
MAST3-AS1,H2AZ2
MAST3-AS1,HACD2
MAST3-AS1,HEPACAM
MAST3-AS1,GPATCH8
MAST3-AS1,GNB5
MAST3-AS1,HARS1
MAST3-AS1,GTF3C1
MAST3-AS1,GTF2IRD1
MAST3-AS1,GRM1
MAST3-AS1,GRSF1
MAST3-AS1,HDAC5
MAST3-AS1,HIP1R
MAST3-AS1,GRAMD1B
MAST3-AS1,HMOX2
MAST3-AS1,GRIN3A
MAST3-AS1,GSPT1
MAST3-AS1,GPR180
MAST3-AS1,HNRNPM
MAST3-AS1,HS3ST2
MAST3-AS1,HNRNPDL
MAST3-AS1,GRM5
MAST3-AS1,HOOK2
MAST3-AS1,HNRNPL
MAST3-AS1,GSK3B
MAST3-AS1,HNRNPH3
MAST3-AS1,HDLBP
MAST3-AS1,HIF3A
MAST3-AS1,HLA-A
MAST3-AS1,HNRNPLL
MAST3-AS1,HS3ST4
MAST3-AS1,HLF
MAST3-AS1,HSPA1A
MAST3-AS1,HSPA1B
MAST3-AS1,HPCAL4
MAST3-AS1,HS6ST1
MAST3-AS1,HTRA1
MAST3-AS1,HSPB1
MAST3-AS1,HS3ST5
MAST3-AS1,HSP90AA1
MAST3-AS1,ID2
MAST3-AS1,HPCAL1
MAST3-AS1,HS6ST2
MAST3-AS1,HSPA5
MAST3-AS1,IGSF21
MAST3-AS1,HSPH1
MAST3-AS1,HYOU1
MAST3-AS1,HIPK3
MAST3-AS1,IGSF8
MAST3-AS1,HOMER1
MAST3-AS1,IMMP2L
MAST3-AS1,HNRNPA2B1
MAST3-AS1,IL1RAPL2
MAST3-AS1,HIPK1
MAST3-AS1,INTS10
MAST3-AS1,HDAC4
MAST3-AS1,INA
MAST3-AS1,HLCS
MAST3-AS1,HSPA12A
MAST3-AS1,HS2ST1
MAST3-AS1,ILRUN
MAST3-AS1,HS6ST3
MAST3-AS1,HUNK
MAST3-AS1,ILF3
MAST3-AS1,INPP5B
MAST3-AS1,HNRNPR
MAST3-AS1,INTS8
MAST3-AS1,IP6K1
MAST3-AS1,INVS
MAST3-AS1,ISCU
MAST3-AS1,JPT1
MAST3-AS1,INTS3
MAST3-AS1,JUND
MAST3-AS1,JUN
MAST3-AS1,INO80
MAST3-AS1,ITGB1BP1
MAST3-AS1,JPH3
MAST3-AS1,IQSEC2
MAST3-AS1,ICA1L
MAST3-AS1,JAM2
MAST3-AS1,KAT2A
MAST3-AS1,INTS1
MAST3-AS1,JPH4
MAST3-AS1,IARS1
MAST3-AS1,JARID2
MAST3-AS1,KCNF1
MAST3-AS1,JPH1
MAST3-AS1,IRF2BP2
MAST3-AS1,INF2
MAST3-AS1,KCNIP1
MAST3-AS1,KCNJ4
MAST3-AS1,ITPK1
MAST3-AS1,KAT2B
MAST3-AS1,IQSEC3
MAST3-AS1,KCNB2
MAST3-AS1,IQGAP1
MAST3-AS1,KANSL1L
MAST3-AS1,KCTD17
MAST3-AS1,JAKMIP1
MAST3-AS1,KCNH3
MAST3-AS1,KCNIP3
MAST3-AS1,IQSEC1
MAST3-AS1,KCTD8
MAST3-AS1,KCNQ1
MAST3-AS1,KCNN2
MAST3-AS1,KHDRBS2
MAST3-AS1,KCTD1
MAST3-AS1,KCTD2
MAST3-AS1,JAK2
MAST3-AS1,KHDRBS1
MAST3-AS1,IRS2
MAST3-AS1,KCTD3
MAST3-AS1,ITGA9
MAST3-AS1,KCNMB4
MAST3-AS1,KCNC2
MAST3-AS1,JMJD1C
MAST3-AS1,KCNAB2
MAST3-AS1,JAK1
MAST3-AS1,KDM4C
MAST3-AS1,KATNIP
MAST3-AS1,KCTD7
MAST3-AS1,KAZN
MAST3-AS1,KDM1A
MAST3-AS1,KDM4B
MAST3-AS1,ITGB8
MAST3-AS1,KIAA0319L
MAST3-AS1,KCNQ5
MAST3-AS1,KLHDC3
MAST3-AS1,KCND3
MAST3-AS1,KCNV1
MAST3-AS1,KIFC2
MAST3-AS1,KCNC1
MAST3-AS1,KDM3B
MAST3-AS1,KLHL22
MAST3-AS1,KIFBP
MAST3-AS1,KCNT1
MAST3-AS1,KIF3B
MAST3-AS1,KIRREL3
MAST3-AS1,KLHL2
MAST3-AS1,KDM5D
MAST3-AS1,KLHL23
MAST3-AS1,KCNH1
MAST3-AS1,KIAA0930
MAST3-AS1,LAGE3
MAST3-AS1,KIF3C
MAST3-AS1,KIF16B
MAST3-AS1,KDM2A
MAST3-AS1,KIAA0319
MAST3-AS1,LAMTOR4
MAST3-AS1,KDM2B
MAST3-AS1,KIF5A
MAST3-AS1,KIF5B
MAST3-AS1,KLF9
MAST3-AS1,KIAA0513
MAST3-AS1,LDHB
MAST3-AS1,KLHL24
MAST3-AS1,LANCL2
MAST3-AS1,KLHDC10
MAST3-AS1,LASP1
MAST3-AS1,KIAA1217
MAST3-AS1,LAMP1
MAST3-AS1,LHPP
MAST3-AS1,KLHL29
MAST3-AS1,LGI4
MAST3-AS1,LEMD3
MAST3-AS1,KLHL42
MAST3-AS1,LHFPL3
MAST3-AS1,LIPA
MAST3-AS1,KIF13B
MAST3-AS1,LINGO1
MAST3-AS1,KLHL3
MAST3-AS1,LHFPL2
MAST3-AS1,LHFPL4
MAST3-AS1,LGR4
MAST3-AS1,LGI3
MAST3-AS1,LMF1
MAST3-AS1,LPCAT4
MAST3-AS1,KNDC1
MAST3-AS1,LIMA1
MAST3-AS1,LRFN2
MAST3-AS1,LONRF1
MAST3-AS1,LENG8
MAST3-AS1,LPAR1
MAST3-AS1,LRCH1
MAST3-AS1,LRFN5
MAST3-AS1,LMTK3
MAST3-AS1,LRRC37B
MAST3-AS1,LAMC1
MAST3-AS1,LRRC4B
MAST3-AS1,LRRC41
MAST3-AS1,LRIG1
MAST3-AS1,LY6E
MAST3-AS1,KPNA4
MAST3-AS1,LRRN3
MAST3-AS1,LMBRD2
MAST3-AS1,LUC7L
MAST3-AS1,LRRFIP1
MAST3-AS1,LY6H
MAST3-AS1,LRRC37A2
MAST3-AS1,LPIN2
MAST3-AS1,LRATD1
MAST3-AS1,LTBP3
MAST3-AS1,MAG
MAST3-AS1,LRRN2
MAST3-AS1,MACO1
MAST3-AS1,MAN1C1
MAST3-AS1,MAP2K5
MAST3-AS1,LDLRAD4
MAST3-AS1,LRSAM1
MAST3-AS1,LRRN1
MAST3-AS1,MAP1LC3B
