lncRNA,target
NR2F1-AS1,KDM5A
NR2F1-AS1,KDM5B
NR2F1-AS1,KHDRBS2
NR2F1-AS1,KLF9
NR2F1-AS1,MAX
NR2F1-AS1,MBD2
NR2F1-AS1,MEF2C
NR2F1-AS1,MTA3
NR2F1-AS1,MXD1
NR2F1-AS1,MXI1
NR2F1-AS1,NCOR1
NR2F1-AS1,NCOR2
NR2F1-AS1,NFAT5
NR2F1-AS1,NFATC3
NR2F1-AS1,NFE2L2
NR2F1-AS1,NFIC
NR2F1-AS1,NFKB1
NR2F1-AS1,NIPBL
NR2F1-AS1,NR2C2
NR2F1-AS1,NR3C1
NR2F1-AS1,PBX3
NR2F1-AS1,PIAS1
NR2F1-AS1,POLR2A
NR2F1-AS1,RB1
NR2F1-AS1,RCOR1
NR2F1-AS1,RFX2
NR2F1-AS1,RFX7
NR2F1-AS1,RUNX1
NR2F1-AS1,RUNX1T1
NR2F1-AS1,SMAD1
NR2F1-AS1,SMAD2
NR2F1-AS1,SMAD3
NR2F1-AS1,SMARCC1
NR2F1-AS1,SND1
NR2F1-AS1,SP3
NR2F1-AS1,SREBF2
NR2F1-AS1,SSB
NR2F1-AS1,STAT2
NR2F1-AS1,STAT3
NR2F1-AS1,SUZ12
NR2F1-AS1,TAF15
NR2F1-AS1,TAF3
NR2F1-AS1,TBL1X
NR2F1-AS1,TCF12
NR2F1-AS1,TCF4
NR2F1-AS1,TCF7L2
NR2F1-AS1,TFDP2
NR2F1-AS1,TIAL1
NR2F1-AS1,XRCC6
NR2F1-AS1,XRN2
NR2F1-AS1,YTHDC1
NR2F1-AS1,YY1
NR2F1-AS1,ZBTB7A
NR2F1-AS1,ZEB1
NR2F1-AS1,ZFHX3
NR2F1-AS1,ZKSCAN1
NR2F1-AS1,ZMYND11
NR2F1-AS1,ZNF280D
NR2F1-AS1,ZNF407
NR2F1-AS1,ZNF706
NR2F1-AS1,ZNF83
NR2F1-AS1,ZZZ3
NR2F2-AS1,ADNP
NR2F2-AS1,AFF4
NR2F2-AS1,ARNT
NR2F2-AS1,ARNT2
NR2F2-AS1,ATF2
NR2F2-AS1,ATF6
NR2F2-AS1,BACH1
NR2F2-AS1,BCL11A
NR2F2-AS1,BCLAF1
NR2F2-AS1,BRD4
NR2F2-AS1,CASP8AP2
NR2F2-AS1,CBX3
NR2F2-AS1,CBX5
NR2F2-AS1,CBX6
NR2F2-AS1,CCNT2
NR2F2-AS1,CDK6
NR2F2-AS1,CDK8
NR2F2-AS1,CHD1
NR2F2-AS1,CHD2
NR2F2-AS1,CHD4
NR2F2-AS1,CHD7
NR2F2-AS1,CHD8
NR2F2-AS1,CLOCK
NR2F2-AS1,CREB1
NR2F2-AS1,CREBBP
NR2F2-AS1,CSNK2A1
NR2F2-AS1,CTBP2
NR2F2-AS1,CTCF
NR2F2-AS1,CUX1
NR2F2-AS1,DDX5
NR2F2-AS1,E2F3
NR2F2-AS1,EGR1
NR2F2-AS1,EHMT2
NR2F2-AS1,ELF1
NR2F2-AS1,ELF2
NR2F2-AS1,EP300
NR2F2-AS1,ETS2
NR2F2-AS1,ETV1
NR2F2-AS1,ETV5
NR2F2-AS1,EWSR1
NR2F2-AS1,EZH1
NR2F2-AS1,FMR1
NR2F2-AS1,FOS
NR2F2-AS1,FOXG1
NR2F2-AS1,FOXP1
NR2F2-AS1,FOXP2
NR2F2-AS1,FUBP3
NR2F2-AS1,FUS
NR2F2-AS1,FXR1
NR2F2-AS1,GLIS3
NR2F2-AS1,HDAC2
NR2F2-AS1,HDAC8
NR2F2-AS1,HIVEP1
NR2F2-AS1,HLTF
NR2F2-AS1,HMGN3
NR2F2-AS1,HNRNPD
NR2F2-AS1,HNRNPK
NR2F2-AS1,ILF3
NR2F2-AS1,JUN
NR2F2-AS1,JUND
NR2F2-AS1,KAT2B
NR2F2-AS1,KDM1A
NR2F2-AS1,KDM5A
NR2F2-AS1,KDM5B
NR2F2-AS1,KHDRBS1
NR2F2-AS1,LARP7
NR2F2-AS1,MAX
NR2F2-AS1,MBD2
NR2F2-AS1,MEF2A
NR2F2-AS1,MITF
NR2F2-AS1,MXD1
NR2F2-AS1,MXI1
NR2F2-AS1,NCOA3
NR2F2-AS1,NCOR1
NR2F2-AS1,NCOR2
NR2F2-AS1,NFAT5
NR2F2-AS1,NFE2L2
NR2F2-AS1,NFIC
NR2F2-AS1,NFKB1
NR2F2-AS1,NIPBL
NR2F2-AS1,NPM1
NR2F2-AS1,NR2F1
NR2F2-AS1,NR3C1
NR2F2-AS1,NRF1
NR2F2-AS1,NSD2
NR2F2-AS1,PBX1
NR2F2-AS1,PBX3
NR2F2-AS1,PHF20
NR2F2-AS1,PIAS1
NR2F2-AS1,POLR2A
NR2F2-AS1,PSIP1
NR2F2-AS1,RAD21
NR2F2-AS1,RB1
NR2F2-AS1,RBFOX2
NR2F2-AS1,RCOR1
NR2F2-AS1,RFX2
NR2F2-AS1,RORA
NR2F2-AS1,RUNX1
NR2F2-AS1,SAFB2
NR2F2-AS1,SMAD1
NR2F2-AS1,SMAD2
NR2F2-AS1,SMAD3
NR2F2-AS1,SMARCC1
NR2F2-AS1,SMC3
NR2F2-AS1,SP3
NR2F2-AS1,STAG1
NR2F2-AS1,STAT2
NR2F2-AS1,STAT3
NR2F2-AS1,SUB1
NR2F2-AS1,SUGP2
NR2F2-AS1,SUZ12
NR2F2-AS1,TAF1
NR2F2-AS1,TAF15
NR2F2-AS1,TAF3
NR2F2-AS1,TAF7
NR2F2-AS1,TBL1X
NR2F2-AS1,TBL1XR1
NR2F2-AS1,TCF12
NR2F2-AS1,TCF4
NR2F2-AS1,TCF7L2
NR2F2-AS1,TERF1
NR2F2-AS1,TOX4
NR2F2-AS1,XRCC6
NR2F2-AS1,XRN2
NR2F2-AS1,YTHDC1
NR2F2-AS1,YY1
NR2F2-AS1,ZBTB7A
NR2F2-AS1,ZC3H11A
NR2F2-AS1,ZC3H8
NR2F2-AS1,ZEB1
NR2F2-AS1,ZFHX3
NR2F2-AS1,ZKSCAN1
NR2F2-AS1,ZMIZ1
NR2F2-AS1,ZMYND11
NR2F2-AS1,ZNF407
NR2F2-AS1,ZNF706
NR2F2-AS1,ZNF83
NR2F2-AS1,ZRANB2
NRSN2-AS1,ARNT
NRSN2-AS1,ARRB1
NRSN2-AS1,ATF2
NRSN2-AS1,ATF6
NRSN2-AS1,BACH1
NRSN2-AS1,BACH2
NRSN2-AS1,BCLAF1
NRSN2-AS1,BCOR
NRSN2-AS1,BRD4
NRSN2-AS1,CASP8AP2
NRSN2-AS1,CBX3
NRSN2-AS1,CBX5
NRSN2-AS1,CCNT2
NRSN2-AS1,CDK6
NRSN2-AS1,CDK8
NRSN2-AS1,CHD2
NRSN2-AS1,CHD4
NRSN2-AS1,CHD7
NRSN2-AS1,CHD8
NRSN2-AS1,CLOCK
NRSN2-AS1,CREB1
NRSN2-AS1,CREBBP
NRSN2-AS1,CSNK2A1
NRSN2-AS1,CTBP1
NRSN2-AS1,CTBP2
NRSN2-AS1,CTCF
NRSN2-AS1,CTNNB1
NRSN2-AS1,DDX5
NRSN2-AS1,E2F3
NRSN2-AS1,EGR1
NRSN2-AS1,ELF1
NRSN2-AS1,ELF2
NRSN2-AS1,EP300
NRSN2-AS1,ETS2
NRSN2-AS1,ETV1
NRSN2-AS1,ETV5
NRSN2-AS1,FOS
NRSN2-AS1,FOXG1
NRSN2-AS1,FOXK1
NRSN2-AS1,FOXP1
NRSN2-AS1,FOXP2
NRSN2-AS1,FUS
NRSN2-AS1,HDAC2
NRSN2-AS1,HDAC8
NRSN2-AS1,HMGN3
NRSN2-AS1,ILF3
NRSN2-AS1,JAZF1
NRSN2-AS1,JUN
NRSN2-AS1,JUND
NRSN2-AS1,KAT2B
NRSN2-AS1,KDM1A
NRSN2-AS1,KDM5A
NRSN2-AS1,KLF9
NRSN2-AS1,MAX
NRSN2-AS1,MEF2A
NRSN2-AS1,MEF2C
NRSN2-AS1,MITF
NRSN2-AS1,MTA3
NRSN2-AS1,MXD1
NRSN2-AS1,MXI1
NRSN2-AS1,NCOR1
NRSN2-AS1,NCOR2
NRSN2-AS1,NFAT5
NRSN2-AS1,NFE2L2
NRSN2-AS1,NFIC
NRSN2-AS1,NFKB1
NRSN2-AS1,NFYC
NRSN2-AS1,NIPBL
NRSN2-AS1,NR2F1
NRSN2-AS1,NR3C1
NRSN2-AS1,NR4A1
NRSN2-AS1,NRF1
NRSN2-AS1,NSD2
NRSN2-AS1,PBX1
NRSN2-AS1,PBX3
NRSN2-AS1,POLR2A
NRSN2-AS1,PPARGC1A
NRSN2-AS1,PSIP1
NRSN2-AS1,RAD21
NRSN2-AS1,RB1
NRSN2-AS1,RBFOX2
NRSN2-AS1,RCOR1
NRSN2-AS1,RFX2
NRSN2-AS1,RUNX1
NRSN2-AS1,SMAD1
NRSN2-AS1,SMAD2
NRSN2-AS1,SMAD3
NRSN2-AS1,SMAD5
NRSN2-AS1,SMARCC1
NRSN2-AS1,SMC3
NRSN2-AS1,SP3
NRSN2-AS1,SSB
NRSN2-AS1,STAG1
NRSN2-AS1,STAT2
NRSN2-AS1,STAT3
NRSN2-AS1,SUZ12
NRSN2-AS1,TAF1
NRSN2-AS1,TAF3
NRSN2-AS1,TBL1X
NRSN2-AS1,TBL1XR1
NRSN2-AS1,TCF12
NRSN2-AS1,TCF4
NRSN2-AS1,TCF7L2
NRSN2-AS1,TEAD1
NRSN2-AS1,TFDP2
NRSN2-AS1,XRCC6
NRSN2-AS1,YTHDC1
NRSN2-AS1,YY1
NRSN2-AS1,ZBTB7A
NRSN2-AS1,ZC3H11A
NRSN2-AS1,ZEB1
NRSN2-AS1,ZFHX3
NRSN2-AS1,ZKSCAN1
NRSN2-AS1,ZMIZ1
NRSN2-AS1,ZNF407
NRSN2-AS1,ZNF644
NRSN2-AS1,ZNF83
NUP50-DT,ARNT
NUP50-DT,ARRB1
NUP50-DT,ATF2
NUP50-DT,ATF6
NUP50-DT,BACH1
NUP50-DT,BACH2
NUP50-DT,BCLAF1
NUP50-DT,BCOR
NUP50-DT,BRD4
NUP50-DT,CAMTA2
NUP50-DT,CASP8AP2
NUP50-DT,CBFB
NUP50-DT,CCNT2
NUP50-DT,CDK6
NUP50-DT,CDK8
NUP50-DT,CHD1
NUP50-DT,CHD2
NUP50-DT,CHD7
NUP50-DT,CHD8
NUP50-DT,CLOCK
NUP50-DT,CREB1
NUP50-DT,CREBBP
NUP50-DT,CTBP1
NUP50-DT,CTBP2
NUP50-DT,CTCF
NUP50-DT,E2F3
NUP50-DT,EGR1
NUP50-DT,ELF1
NUP50-DT,EP300
NUP50-DT,ETS2
NUP50-DT,ETV1
NUP50-DT,ETV5
NUP50-DT,EWSR1
NUP50-DT,EZH1
NUP50-DT,FOS
NUP50-DT,FOXG1
NUP50-DT,FOXP1
NUP50-DT,FOXP2
NUP50-DT,FUS
NUP50-DT,HDAC2
NUP50-DT,HIVEP1
NUP50-DT,HMGN3
NUP50-DT,HNRNPD
NUP50-DT,JAZF1
NUP50-DT,JUN
NUP50-DT,JUND
NUP50-DT,KAT2B
NUP50-DT,KDM1A
NUP50-DT,KDM5A
NUP50-DT,KDM5B
NUP50-DT,KLF9
NUP50-DT,MAX
NUP50-DT,MITF
NUP50-DT,MTA3
NUP50-DT,MXD1
NUP50-DT,MXI1
NUP50-DT,NCOR1
NUP50-DT,NCOR2
NUP50-DT,NFAT5
NUP50-DT,NFE2L2
NUP50-DT,NFIC
NUP50-DT,NIPBL
NUP50-DT,NR3C1
NUP50-DT,NRF1
NUP50-DT,PBX3
NUP50-DT,PIAS1
NUP50-DT,POLR2A
NUP50-DT,PRKDC
NUP50-DT,PSIP1
NUP50-DT,RAD21
NUP50-DT,RB1
NUP50-DT,RCOR1
NUP50-DT,RUNX1
NUP50-DT,SMAD1
NUP50-DT,SMAD2
NUP50-DT,SMAD3
NUP50-DT,SMC3
NUP50-DT,STAG1
NUP50-DT,STAT2
NUP50-DT,STAT3
NUP50-DT,SUZ12
NUP50-DT,TAF1
NUP50-DT,TAF15
NUP50-DT,TAF3
NUP50-DT,TAF7
NUP50-DT,TBL1X
NUP50-DT,TBL1XR1
NUP50-DT,TCF12
NUP50-DT,TCF4
NUP50-DT,TCF7L2
NUP50-DT,TIAL1
NUP50-DT,YTHDC1
NUP50-DT,YY1
NUP50-DT,ZBTB7A
NUP50-DT,ZKSCAN1
NUP50-DT,ZMIZ1
NUP50-DT,ZMYND11
NUP50-DT,ZNF644
NUP50-DT,ZNF83
NUTM2A-AS1,ATF2
NUTM2A-AS1,BCL11A
NUTM2A-AS1,BCLAF1
NUTM2A-AS1,CBX3
NUTM2A-AS1,CDK8
NUTM2A-AS1,CHD2
NUTM2A-AS1,CHD8
NUTM2A-AS1,CTCF
NUTM2A-AS1,EGR1
NUTM2A-AS1,EHMT2
NUTM2A-AS1,ELF1
NUTM2A-AS1,EP300
NUTM2A-AS1,ETV1
NUTM2A-AS1,FOS
NUTM2A-AS1,FOXP2
NUTM2A-AS1,FUS
NUTM2A-AS1,HLTF
NUTM2A-AS1,HNRNPD
NUTM2A-AS1,HNRNPK
NUTM2A-AS1,ILF3
NUTM2A-AS1,JUN
NUTM2A-AS1,JUND
NUTM2A-AS1,KDM5B
NUTM2A-AS1,KHDRBS1
NUTM2A-AS1,KLF9
NUTM2A-AS1,MAX
NUTM2A-AS1,MXI1
NUTM2A-AS1,NCOR2
NUTM2A-AS1,NELFA
NUTM2A-AS1,NFIC
NUTM2A-AS1,NFKB1
NUTM2A-AS1,NR3C1
NUTM2A-AS1,PBX3
NUTM2A-AS1,POLR2A
NUTM2A-AS1,PRKDC
NUTM2A-AS1,PSIP1
NUTM2A-AS1,RAD21
NUTM2A-AS1,RCOR1
NUTM2A-AS1,RUNX1T1
NUTM2A-AS1,SAFB2
NUTM2A-AS1,SMAD1
NUTM2A-AS1,SMAD2
NUTM2A-AS1,SMAD3
NUTM2A-AS1,SMC3
NUTM2A-AS1,SND1
NUTM2A-AS1,SRSF3
NUTM2A-AS1,STAG1
NUTM2A-AS1,STAT3
NUTM2A-AS1,TAF1
NUTM2A-AS1,TAF15
NUTM2A-AS1,TAF3
NUTM2A-AS1,TAF7
NUTM2A-AS1,TBL1XR1
NUTM2A-AS1,TCF12
NUTM2A-AS1,TCF4
NUTM2A-AS1,TCF7L2
NUTM2A-AS1,TEAD1
NUTM2A-AS1,XRN2
NUTM2A-AS1,YY1
NUTM2A-AS1,ZBTB7A
NUTM2A-AS1,ZKSCAN1
NUTM2B-AS1,ATF2
NUTM2B-AS1,BCL11A
NUTM2B-AS1,CBX3
NUTM2B-AS1,CHD2
NUTM2B-AS1,CHD8
NUTM2B-AS1,CTCF
NUTM2B-AS1,E2F3
NUTM2B-AS1,EGR1
NUTM2B-AS1,ELF1
NUTM2B-AS1,EP300
NUTM2B-AS1,EWSR1
NUTM2B-AS1,FMR1
NUTM2B-AS1,FOXP2
NUTM2B-AS1,FUS
NUTM2B-AS1,HMGN3
NUTM2B-AS1,HNRNPD
NUTM2B-AS1,HNRNPK
NUTM2B-AS1,JUN
NUTM2B-AS1,JUND
NUTM2B-AS1,KDM5B
NUTM2B-AS1,KHDRBS1
NUTM2B-AS1,KLF9
NUTM2B-AS1,MAX
NUTM2B-AS1,MXI1
NUTM2B-AS1,NCOR2
NUTM2B-AS1,NFIC
NUTM2B-AS1,NR3C1
NUTM2B-AS1,PBX3
NUTM2B-AS1,POLR2A
NUTM2B-AS1,PSIP1
NUTM2B-AS1,RBFOX2
NUTM2B-AS1,RCOR1
NUTM2B-AS1,RFX2
NUTM2B-AS1,SMAD1
NUTM2B-AS1,SMAD2
NUTM2B-AS1,SMAD3
NUTM2B-AS1,SRSF10
NUTM2B-AS1,SRSF3
NUTM2B-AS1,STAG1
NUTM2B-AS1,SUGP2
NUTM2B-AS1,TAF1
NUTM2B-AS1,TAF15
NUTM2B-AS1,TAF3
NUTM2B-AS1,TCF12
NUTM2B-AS1,TCF4
NUTM2B-AS1,TEAD1
NUTM2B-AS1,TIAL1
NUTM2B-AS1,YTHDC1
NUTM2B-AS1,YY1
NUTM2B-AS1,ZBTB7A
NUTM2B-AS1,ZKSCAN1
OIP5-AS1,ADNP
OIP5-AS1,AFF1
OIP5-AS1,ARNT
OIP5-AS1,ATF2
OIP5-AS1,BACH1
OIP5-AS1,BACH2
OIP5-AS1,BRD2
OIP5-AS1,CAMTA1
OIP5-AS1,CASP8AP2
OIP5-AS1,CBX3
OIP5-AS1,CCNT2
OIP5-AS1,CDK6
OIP5-AS1,CHD7
OIP5-AS1,CHD8
OIP5-AS1,CLOCK
OIP5-AS1,CREB1
OIP5-AS1,CREBBP
OIP5-AS1,CTCF
OIP5-AS1,CTNNB1
OIP5-AS1,CUX1
OIP5-AS1,DDX5
OIP5-AS1,E2F3
OIP5-AS1,EGR1
OIP5-AS1,ELF1
OIP5-AS1,EP300
OIP5-AS1,ETS2
OIP5-AS1,ETV1
OIP5-AS1,ETV5
OIP5-AS1,EZH1
OIP5-AS1,FOS
OIP5-AS1,FOXG1
OIP5-AS1,FOXP1
OIP5-AS1,FOXP2
OIP5-AS1,FUBP3
OIP5-AS1,FUS
OIP5-AS1,HDAC2
OIP5-AS1,HDAC8
OIP5-AS1,HMGN3
OIP5-AS1,HNRNPD
OIP5-AS1,HNRNPK
OIP5-AS1,HNRNPL
OIP5-AS1,ILF3
OIP5-AS1,JAZF1
OIP5-AS1,JUN
OIP5-AS1,JUND
OIP5-AS1,KAT2B
OIP5-AS1,KDM1A
OIP5-AS1,KDM5A
OIP5-AS1,KDM5B
OIP5-AS1,KHDRBS1
OIP5-AS1,KHDRBS2
OIP5-AS1,KLF9
OIP5-AS1,KMT2A
OIP5-AS1,MAX
OIP5-AS1,MEF2A
OIP5-AS1,MEF2C
OIP5-AS1,MTA3
OIP5-AS1,MXD1
OIP5-AS1,MXI1
OIP5-AS1,NCOR1
OIP5-AS1,NCOR2
OIP5-AS1,NELFA
OIP5-AS1,NFAT5
OIP5-AS1,NFE2L2
OIP5-AS1,NFIC
OIP5-AS1,NFYC
OIP5-AS1,NIPBL
OIP5-AS1,NPM1
OIP5-AS1,NR3C1
OIP5-AS1,NRF1
OIP5-AS1,NSD2
OIP5-AS1,PBX1
OIP5-AS1,PBX3
OIP5-AS1,POLR2A
OIP5-AS1,PRKDC
OIP5-AS1,RAD21
OIP5-AS1,RB1
OIP5-AS1,RBL2
OIP5-AS1,RCOR1
OIP5-AS1,RLF
OIP5-AS1,RUNX1
OIP5-AS1,RUNX1T1
OIP5-AS1,SAFB2
OIP5-AS1,SMAD1
OIP5-AS1,SMAD2
OIP5-AS1,SMARCC1
OIP5-AS1,SMC3
OIP5-AS1,SND1
OIP5-AS1,SREBF2
OIP5-AS1,SRSF3
OIP5-AS1,STAG1
OIP5-AS1,STAT3
OIP5-AS1,SUGP2
OIP5-AS1,SUZ12
OIP5-AS1,TAF15
OIP5-AS1,TAF3
OIP5-AS1,TBL1X
OIP5-AS1,TBL1XR1
OIP5-AS1,TCF12
OIP5-AS1,TCF4
OIP5-AS1,TCF7L2
OIP5-AS1,TEAD1
OIP5-AS1,TIAL1
OIP5-AS1,XRCC6
OIP5-AS1,XRN2
OIP5-AS1,YY1
OIP5-AS1,ZBTB7A
OIP5-AS1,ZC3H11A
OIP5-AS1,ZFHX3
OIP5-AS1,ZKSCAN1
OIP5-AS1,ZMIZ1
OIP5-AS1,ZMYND11
OIP5-AS1,ZNF407
OLMALINC,ADNP
OLMALINC,ARNT
OLMALINC,ATF2
OLMALINC,BACH1
OLMALINC,BACH2
OLMALINC,BCLAF1
OLMALINC,BCOR
OLMALINC,BRD2
OLMALINC,BRD4
OLMALINC,CAMTA2
OLMALINC,CASP8AP2
OLMALINC,CBX3
OLMALINC,CBX5
OLMALINC,CCNT2
OLMALINC,CDK6
OLMALINC,CDK8
OLMALINC,CHD1
OLMALINC,CHD2
OLMALINC,CHD4
OLMALINC,CHD7
OLMALINC,CHD8
OLMALINC,CLOCK
OLMALINC,CREB1
OLMALINC,CREBBP
OLMALINC,CSNK2A1
OLMALINC,CTBP2
OLMALINC,CTCF
OLMALINC,CTNNB1
OLMALINC,CUX1
OLMALINC,DDX5
OLMALINC,E2F3
OLMALINC,EGR1
OLMALINC,ELF1
OLMALINC,ELF2
OLMALINC,EP300
OLMALINC,ETS2
OLMALINC,ETV1
OLMALINC,ETV5
OLMALINC,EWSR1
OLMALINC,EZH1
OLMALINC,FMR1
OLMALINC,FOS
OLMALINC,FOXG1
OLMALINC,FOXK1
OLMALINC,FOXO3
OLMALINC,FOXP1
OLMALINC,FOXP2
OLMALINC,FUS
OLMALINC,HDAC2
OLMALINC,HDAC8
OLMALINC,HIVEP1
OLMALINC,HMGN3
OLMALINC,HNRNPD
OLMALINC,HNRNPK
OLMALINC,JAZF1
OLMALINC,JUN
OLMALINC,JUND
OLMALINC,KDM1A
OLMALINC,KDM5A
OLMALINC,KDM5B
OLMALINC,KHDRBS1
OLMALINC,KHDRBS2
OLMALINC,KLF9
OLMALINC,KMT2A
OLMALINC,MAX
OLMALINC,MEF2C
OLMALINC,MITF
OLMALINC,MTA3
OLMALINC,MXD1
OLMALINC,MXI1
OLMALINC,NCOR1
OLMALINC,NCOR2
OLMALINC,NELFA
OLMALINC,NFAT5
OLMALINC,NFE2L2
OLMALINC,NFIC
OLMALINC,NFKB1
OLMALINC,NFYC
OLMALINC,NIPBL
OLMALINC,NR3C1
OLMALINC,NRF1
OLMALINC,NSD2
OLMALINC,PBX1
OLMALINC,PBX3
OLMALINC,PHF20
OLMALINC,POLR2A
OLMALINC,PPARGC1A
OLMALINC,PRKDC
OLMALINC,PSIP1
OLMALINC,RAD21
OLMALINC,RB1
OLMALINC,RBFOX2
OLMALINC,RCOR1
OLMALINC,RUNX1
OLMALINC,RUNX1T1
OLMALINC,SAFB2
OLMALINC,SMAD1
OLMALINC,SMAD2
OLMALINC,SMAD3
OLMALINC,SMAD5
OLMALINC,SMARCA4
OLMALINC,SMARCC1
OLMALINC,SMC3
OLMALINC,SP3
OLMALINC,SREBF2
OLMALINC,SRSF3
OLMALINC,STAG1
OLMALINC,STAT2
OLMALINC,STAT3
OLMALINC,SUZ12
OLMALINC,TAF1
OLMALINC,TAF3
OLMALINC,TAF7
OLMALINC,TBL1X
OLMALINC,TBL1XR1
OLMALINC,TCF12
OLMALINC,TCF4
OLMALINC,TCF7L2
OLMALINC,TEAD1
OLMALINC,TERF1
OLMALINC,TIAL1
OLMALINC,YTHDC1
OLMALINC,YY1
OLMALINC,ZBTB7A
OLMALINC,ZC3H11A
OLMALINC,ZFHX3
OLMALINC,ZKSCAN1
OLMALINC,ZMIZ1
OLMALINC,ZMYND11
OLMALINC,ZNF280D
OLMALINC,ZNF407
OLMALINC,ZNF83
OLMALINC,ZZZ3
OSER1-DT,ADNP
OSER1-DT,ARNT
OSER1-DT,ATF2
OSER1-DT,BACH1
OSER1-DT,BACH2
OSER1-DT,BCOR
OSER1-DT,BRD4
OSER1-DT,CAMTA2
OSER1-DT,CASP8AP2
OSER1-DT,CBX3
OSER1-DT,CBX5
OSER1-DT,CCNT2
OSER1-DT,CDK6
OSER1-DT,CDK8
OSER1-DT,CHD1
OSER1-DT,CHD2
OSER1-DT,CHD4
OSER1-DT,CHD7
OSER1-DT,CHD8
OSER1-DT,CLOCK
OSER1-DT,CREB1
OSER1-DT,CREBBP
OSER1-DT,CTBP2
OSER1-DT,CTCF
OSER1-DT,CTNNB1
OSER1-DT,CUX1
OSER1-DT,DDX5
OSER1-DT,EGR1
OSER1-DT,EHMT2
OSER1-DT,ELF1
OSER1-DT,EP300
OSER1-DT,ETS2
OSER1-DT,ETV1
OSER1-DT,ETV5
OSER1-DT,EZH1
OSER1-DT,FMR1
OSER1-DT,FOS
OSER1-DT,FOXG1
OSER1-DT,FOXK1
OSER1-DT,FOXP1
OSER1-DT,FOXP2
OSER1-DT,HDAC2
OSER1-DT,HMGN3
OSER1-DT,ICE2
OSER1-DT,JAZF1
OSER1-DT,JUN
OSER1-DT,JUND
OSER1-DT,KAT2B
OSER1-DT,KDM1A
OSER1-DT,KDM5A
OSER1-DT,KDM5B
OSER1-DT,KLF9
OSER1-DT,MAX
OSER1-DT,MEF2C
OSER1-DT,MEIS2
OSER1-DT,MITF
OSER1-DT,MTA3
OSER1-DT,MXD1
OSER1-DT,MXI1
OSER1-DT,NCOA3
OSER1-DT,NCOR1
OSER1-DT,NCOR2
OSER1-DT,NELFA
OSER1-DT,NFAT5
OSER1-DT,NFE2L2
OSER1-DT,NFIC
OSER1-DT,NIPBL
OSER1-DT,NR2C2
OSER1-DT,NR3C1
OSER1-DT,NRF1
OSER1-DT,NSD2
OSER1-DT,PBX1
OSER1-DT,PBX3
OSER1-DT,POLR2A
OSER1-DT,RAD21
OSER1-DT,RB1
OSER1-DT,RCOR1
OSER1-DT,RUNX1
OSER1-DT,RUNX1T1
OSER1-DT,SMAD1
OSER1-DT,SMAD2
OSER1-DT,SMAD3
OSER1-DT,SMAD5
OSER1-DT,SMARCA4
OSER1-DT,SMARCC1
OSER1-DT,SMC3
OSER1-DT,SP3
OSER1-DT,STAG1
OSER1-DT,STAT3
OSER1-DT,SUZ12
OSER1-DT,TAF1
OSER1-DT,TAF3
OSER1-DT,TAF7
OSER1-DT,TBL1X
OSER1-DT,TBL1XR1
OSER1-DT,TCF12
OSER1-DT,TCF4
OSER1-DT,TCF7L2
OSER1-DT,TEAD1
OSER1-DT,YY1
OSER1-DT,ZBTB7A
OSER1-DT,ZC3H11A
OSER1-DT,ZC3H8
OSER1-DT,ZEB1
OSER1-DT,ZFHX3
OSER1-DT,ZKSCAN1
OSER1-DT,ZMIZ1
OSER1-DT,ZMYND11
OSER1-DT,ZNF407
OSER1-DT,ZNF644
OSER1-DT,ZNF706
OSER1-DT,ZNF83
OTUD6B-AS1,ADNP
OTUD6B-AS1,ARNT
OTUD6B-AS1,ATF2
OTUD6B-AS1,BACH1
OTUD6B-AS1,BACH2
OTUD6B-AS1,BCOR
OTUD6B-AS1,BRD4
OTUD6B-AS1,CAMTA1
OTUD6B-AS1,CASP8AP2
OTUD6B-AS1,CBX3
OTUD6B-AS1,CBX5
OTUD6B-AS1,CCNT2
OTUD6B-AS1,CDK6
OTUD6B-AS1,CDK8
OTUD6B-AS1,CHD1
OTUD6B-AS1,CHD2
OTUD6B-AS1,CHD4
OTUD6B-AS1,CHD7
OTUD6B-AS1,CHD8
OTUD6B-AS1,CLOCK
OTUD6B-AS1,CREB1
OTUD6B-AS1,CREBBP
OTUD6B-AS1,CTBP2
OTUD6B-AS1,CTCF
OTUD6B-AS1,CUX1
OTUD6B-AS1,E2F3
OTUD6B-AS1,EHMT2
OTUD6B-AS1,ELF1
OTUD6B-AS1,ELF2
OTUD6B-AS1,EP300
OTUD6B-AS1,ETS2
OTUD6B-AS1,ETV1
OTUD6B-AS1,ETV5
OTUD6B-AS1,EZH1
OTUD6B-AS1,FMR1
OTUD6B-AS1,FOS
OTUD6B-AS1,FOXO3
OTUD6B-AS1,FOXP1
OTUD6B-AS1,FOXP2
OTUD6B-AS1,FUS
OTUD6B-AS1,FXR1
OTUD6B-AS1,HDAC2
OTUD6B-AS1,HDAC8
OTUD6B-AS1,HMGN3
OTUD6B-AS1,HNRNPD
OTUD6B-AS1,ILF3
OTUD6B-AS1,JUN
OTUD6B-AS1,JUND
OTUD6B-AS1,KAT2B
OTUD6B-AS1,KDM1A
OTUD6B-AS1,KDM5A
OTUD6B-AS1,KDM5B
OTUD6B-AS1,KHDRBS1
OTUD6B-AS1,MAX
OTUD6B-AS1,MITF
OTUD6B-AS1,MTA3
OTUD6B-AS1,MXD1
